,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
377,377,377,Statut d'immigration,Unknown,2018,gs1datot,913.8888642871167,28.89288528720666,396.36260615467796,1431.4151224195552,71,Total amount of donations,Average total amount of donations,46,MB,*
378,378,378,Statut d'immigration,Né.e au Canada,2018,gs1datot,767.8071027258537,10.076402226951505,616.1699184302912,919.444287021416,610,Total amount of donations,Average total amount of donations,47,SK,
379,379,379,Statut d'immigration,Naturalisé.e,2018,gs1datot,1179.6897044762845,38.02788774366206,300.428151388654,2058.951257563915,46,Total amount of donations,Average total amount of donations,47,SK,...
380,380,380,Statut d'immigration,Non canadien.ne,2018,gs1datot,394.08198893163706,54.54982867831751,-27.253526423184557,815.4175042864588,11,Total amount of donations,Average total amount of donations,47,SK,...
381,381,381,Statut d'immigration,Unknown,2018,gs1datot,825.949549130161,26.500887050222353,396.94487640721366,1254.9542218531085,82,Total amount of donations,Average total amount of donations,47,SK,*
382,382,382,Statut d'immigration,Né.e au Canada,2018,gs1datot,927.3494422235277,9.558125195699331,753.6236819826843,1101.0752024643707,755,Total amount of donations,Average total amount of donations,48,AB,
383,383,383,Statut d'immigration,Naturalisé.e,2018,gs1datot,1094.9815325302325,27.43691647200201,506.15118243514786,1683.8118826253174,164,Total amount of donations,Average total amount of donations,48,AB,*
384,384,384,Statut d'immigration,Non canadien.ne,2018,gs1datot,324.5323998265806,36.87842803486549,89.95911310603529,559.105686547126,13,Total amount of donations,Average total amount of donations,48,AB,...
385,385,385,Statut d'immigration,Unknown,2018,gs1datot,578.220505367476,21.752058256683426,331.7063072948907,824.7347034400614,81,Total amount of donations,Average total amount of donations,48,AB,*
386,386,386,Statut d'immigration,Né.e au Canada,2018,gs1datot,634.7820315007425,8.63160646863542,527.3919065459536,742.1721564555313,1002,Total amount of donations,Average total amount of donations,59,BC,
387,387,387,Statut d'immigration,Naturalisé.e,2018,gs1datot,735.1882397464168,11.710659265304892,566.444376669497,903.9321028233363,388,Total amount of donations,Average total amount of donations,59,BC,
388,388,388,Statut d'immigration,Non canadien.ne,2018,gs1datot,296.1241422720267,32.611859436372264,106.84730583378746,485.4009787102658,35,Total amount of donations,Average total amount of donations,59,BC,*
389,389,389,Statut d'immigration,Unknown,2018,gs1datot,519.4690856982737,19.663595482025077,319.2660171991078,719.6721541974396,107,Total amount of donations,Average total amount of donations,59,BC,*
390,390,390,All,,2018,gs1datot,568.9948690978531,2.8857380933569385,536.8128451548273,601.1768930408789,-,Total amount of donations,Average total amount of donations,CA,,
391,391,391,All,,2018,gs1datot,665.1916870951142,3.067673772047267,625.1968366224248,705.1865375678036,-,Total amount of donations,Average total amount of donations,CA (without QC),,
392,392,392,All,,2018,gs1datot,924.9715593751661,9.527765333827345,752.2416590054003,1097.7014597449318,1013,Total amount of donations,Average total amount of donations,AB,,
393,393,393,All,,2018,gs1datot,482.29931570827006,4.884704574998423,436.1247265831795,528.4739048333605,3212,Total amount of donations,Average total amount of donations,AT,,
394,394,394,All,,2018,gs1datot,643.5377813135732,6.698428599122352,559.0497730013351,728.0257896258113,1532,Total amount of donations,Average total amount of donations,BC,,
395,395,395,All,,2018,gs1datot,612.7689886241125,4.8418422499016485,554.6182139183039,670.919763329921,3289,Total amount of donations,Average total amount of donations,ON,,
396,396,396,All,,2018,gs1datot,769.1265089653866,6.322885279290353,673.8115262763397,864.4414916544338,1599,Total amount of donations,Average total amount of donations,PR,,
397,397,397,All,,2018,gs1datot,251.29115908161012,7.880571454153808,212.47764077740345,290.1046773858167,1509,Total amount of donations,Average total amount of donations,QC,,
398,398,398,Age group,15 à 24 ans,2018,gs1datot,179.15871809015803,14.505976312892766,128.2217605169701,230.095675663346,406,Total amount of donations,Average total amount of donations,CA,,
399,399,399,Age group,25 à 34 ans,2018,gs1datot,464.70047860145684,11.958982173985277,355.7785232039155,573.6224339989981,1293,Total amount of donations,Average total amount of donations,CA,,
400,400,400,Age group,35 à 44 ans,2018,gs1datot,570.4862177253161,7.200931116430769,489.97027090034277,651.0021645502894,1870,Total amount of donations,Average total amount of donations,CA,,
401,401,401,Age group,45 à 54 ans,2018,gs1datot,563.7203778234388,7.0427069608470845,485.9075060736689,641.5332495732084,1954,Total amount of donations,Average total amount of donations,CA,,
402,402,402,Age group,55 à 64 ans,2018,gs1datot,684.8663585688014,5.057771704323486,616.9752113910844,752.7575057465184,2701,Total amount of donations,Average total amount of donations,CA,,
403,403,403,Age group,65 à 74 ans,2018,gs1datot,675.9854389509304,5.836282785970081,598.6601131020992,753.3107647997615,2439,Total amount of donations,Average total amount of donations,CA,,
404,404,404,Age group,75 ans et plus,2018,gs1datot,778.1525348344113,6.856636465376472,673.5784791415081,882.726590527315,1491,Total amount of donations,Average total amount of donations,CA,,
405,405,405,Gender,Hommes,2018,gs1datot,577.3151218469657,4.2402530851323466,529.3359438523198,625.2942998416116,5149,Total amount of donations,Average total amount of donations,CA,,
406,406,406,Gender,Femmes,2018,gs1datot,561.8090387183764,4.081772419141264,516.8636024908177,606.7544749459354,7005,Total amount of donations,Average total amount of donations,CA,,
407,407,407,Education,Sans diplôme d'études secondaires,2018,gs1datot,318.9665440886812,11.366732958531859,247.9059422924171,390.02714588494524,964,Total amount of donations,Average total amount of donations,CA,,
408,408,408,Education,Diplôme d'études secondaires,2018,gs1datot,375.3084136785244,6.589579852450613,326.8360590656505,423.78076829139815,2438,Total amount of donations,Average total amount of donations,CA,,
409,409,409,Education,Diplôme post-secondaire,2018,gs1datot,519.7556667954836,6.094460469608767,457.6712524753807,581.8400811155866,3885,Total amount of donations,Average total amount of donations,CA,,
410,410,410,Education,Diplôme universtaire,2018,gs1datot,833.766845589922,4.272943626843854,763.9404095995583,903.593281580286,3767,Total amount of donations,Average total amount of donations,CA,,
411,411,411,Marital status (original),Marié.e,2018,gs1datot,694.7904611606796,3.8990596624075238,641.6944593957322,747.8864629256267,6463,Total amount of donations,Average total amount of donations,CA,,
412,412,412,Marital status (original),Union de fait,2018,gs1datot,248.9994619057127,8.879668202202193,205.66401917598228,292.3349046354432,1102,Total amount of donations,Average total amount of donations,CA,,
413,413,413,Marital status (original),Veuf.ve,2018,gs1datot,875.6165113327652,8.474299738798832,730.1825430089741,1021.0504796565558,1143,Total amount of donations,Average total amount of donations,CA,,
414,414,414,Marital status (original),Séparé.e,2018,gs1datot,481.0783693728001,15.703236961080814,333.0131325864828,629.1436061591173,375,Total amount of donations,Average total amount of donations,CA,,
415,415,415,Marital status (original),divorcé.e,2018,gs1datot,561.2283770633563,8.03328462825076,472.86325785273203,649.5934962739807,1031,Total amount of donations,Average total amount of donations,CA,,
416,416,416,Marital status (original),"Célibataire, jamais marié.e",2018,gs1datot,371.0121556305616,7.923351425687988,313.39588439416616,428.6284268669571,2040,Total amount of donations,Average total amount of donations,CA,,
417,417,417,Situation d'activité,Employé.e,2018,gs1datot,570.621514154199,4.11834358554001,524.5620576523468,616.6809706560513,6433,Total amount of donations,Average total amount of donations,CA,,
418,418,418,Situation d'activité,Au chômage,2018,gs1datot,318.11979549437683,18.940850384560076,200.0229603551255,436.21663063362814,220,Total amount of donations,Average total amount of donations,CA,,*
419,419,419,Situation d'activité,Pas dans la population active,2018,gs1datot,588.5586424629497,4.480583618051124,536.8727024727127,640.2445824531867,4423,Total amount of donations,Average total amount of donations,CA,,
420,420,420,Situation d'activité,Unable to determine,2018,gs1datot,579.7237392624687,12.68066032264083,435.6413024159594,723.8061761089781,1078,Total amount of donations,Average total amount of donations,CA,,
421,421,421,Personal income category,Moins de 25 000 $,2018,gs1datot,378.76946676179335,4.8263689875440665,342.9397334806172,414.5992000429695,3046,Total amount of donations,Average total amount of donations,CA,,
422,422,422,Personal income category,25 000 $ à 49 999 $,2018,gs1datot,500.8289505872942,6.2949259582449555,439.03753527074144,562.620365903847,3625,Total amount of donations,Average total amount of donations,CA,,
423,423,423,Personal income category,"50,000 $ a 74,999 $",2018,gs1datot,574.5519969877428,5.776616025936318,509.5014533674627,639.6025406080228,2570,Total amount of donations,Average total amount of donations,CA,,
424,424,424,Personal income category,75 000 $ à 99 999 $,2018,gs1datot,880.1043616436798,11.487262655463129,681.9521994612414,1078.256523826118,1478,Total amount of donations,Average total amount of donations,CA,,
425,425,425,Personal income category,100 000 $ à 124 999 $,2018,gs1datot,828.8323496018178,10.328423892221931,661.049008608167,996.6156905954684,643,Total amount of donations,Average total amount of donations,CA,,
426,426,426,Personal income category,125 000 $ et plus,2018,gs1datot,1424.5863393874256,8.555643806473515,1185.7009645321186,1663.4717142427326,792,Total amount of donations,Average total amount of donations,CA,,
427,427,427,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,1488.3914999375672,5.0141996498163435,1342.117581904106,1634.6654179710285,2135,Total amount of donations,Average total amount of donations,CA,,
428,428,428,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,741.0538418011224,8.334982452334414,619.9933193116207,862.1143642906244,1040,Total amount of donations,Average total amount of donations,CA,,
429,429,429,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,503.9140449082463,9.13866375863624,413.6557234710122,594.1723663454808,1069,Total amount of donations,Average total amount of donations,CA,,
430,430,430,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,367.71652493721535,9.699585168463429,297.81053357080896,437.622516303622,1639,Total amount of donations,Average total amount of donations,CA,,
431,431,431,Frequency of religious attendance,Pas du tout,2018,gs1datot,296.9549827201712,3.7790936133377806,274.95986159163624,318.950103848706,5277,Total amount of donations,Average total amount of donations,CA,,
432,432,432,Statut d'immigration,Né.e au Canada,2018,gs1datot,550.8575451479873,3.4483885808705734,513.6266402670279,588.0884500289466,9211,Total amount of donations,Average total amount of donations,CA,,
433,433,433,Statut d'immigration,Naturalisé.e,2018,gs1datot,638.7809186067826,6.724599166440313,554.589771264397,722.9720659491683,1755,Total amount of donations,Average total amount of donations,CA,,
434,434,434,Statut d'immigration,Non canadien.ne,2018,gs1datot,404.6785506927572,18.86782489556046,255.0273815628201,554.3297198226943,201,Total amount of donations,Average total amount of donations,CA,,*
435,435,435,Statut d'immigration,Unknown,2018,gs1datot,601.6173001176169,13.311781421551911,444.6516636786589,758.5829365565747,987,Total amount of donations,Average total amount of donations,CA,,
436,436,436,Age group,15 à 24 ans,2018,gs1datot,336.4085822733616,36.826163871556936,93.5957475576662,579.2214169890568,42,Total amount of donations,Average total amount of donations,AB,,...
437,437,437,Age group,25 à 34 ans,2018,gs1datot,1101.766726113635,31.98529750417705,411.06882238994126,1792.4646298373289,132,Total amount of donations,Average total amount of donations,AB,,*
438,438,438,Age group,35 à 44 ans,2018,gs1datot,938.504389029735,20.36648960154981,563.8760913875262,1313.1326866719435,183,Total amount of donations,Average total amount of donations,AB,,*
