,refDate,geo,subSector,valNorm_Goods,valNorm_Membership,valNorm_Investments,valNorm_HouseDons,valNorm_CorpDons,valNorm_Government,valNorm_Households,valNormP_Goods,valNormP_Membership,valNormP_Investments,valNormP_HouseDons,valNormP_CorpDons,valNormP_Government,valNormP_Households,label_Goods,label_Membership,label_Investments,label_HouseDons,label_CorpDons,label_Government,label_Households,label_Goods_FR,label_Membership_FR,label_Investments_FR,label_HouseDons_FR,label_CorpDons_FR,label_Government_FR,label_Households_FR
274,2013-01-01,NT,institutions commerciales à but non lucratif,78000000,31000000.0,6000000,,0,3000000,1000000.0,1.238095238095238,1.4761904761904765,1.5,,,1.5,inf,$78.0M,$31.0M,$6.0M,,,$3.0M,$1.0M,78.0 M$,31.0 M$,6.0 M$,,,3.0 M$,1.0 M$
275,2013-01-01,NT,Institutions gouvernementales à but non lucratif,72000000,,0,,3000000,259000000,,1.2857142857142858,,,,inf,1.295,,$72.0M,,,,$3.0M,$259.0M,,72.0 M$,,,,3.0 M$,259.0 M$,
276,2013-01-01,NU,Organismes communautaires à but non lucratif,32000000,,4000000,,6000000,31000000,,1.5238095238095235,,1.3333333333333333,,1.0,1.4090909090909092,,$32.0M,,$4.0M,,$6.0M,$31.0M,,32.0 M$,,4.0 M$,,6.0 M$,31.0 M$,
277,2013-01-01,NU,institutions commerciales à but non lucratif,44000000,17000000.0,3000000,,0,2000000,0.0,1.375,1.7,1.5,,,2.0,,$44.0M,$17.0M,$3.0M,,,$2.0M,,44.0 M$,17.0 M$,3.0 M$,,,2.0 M$,
278,2013-01-01,NU,Institutions gouvernementales à but non lucratif,6000000,,1000000,,0,34000000,,1.2,,inf,,,1.1333333333333333,,$6.0M,,$1.0M,,,$34.0M,,6.0 M$,,1.0 M$,,,34.0 M$,
279,2013-01-01,ON,Organismes communautaires à but non lucratif,6489000000,,908000000,,1207000000,5935000000,,1.375662497350011,,1.399075500770416,,1.064373897707231,1.124692059882509,,$6.5B,,$908.0M,,$1.2B,$5.9B,,6.5 G$,,908.0 M$,,1.2 G$,5.9 G$,
280,2013-01-01,ON,institutions commerciales à but non lucratif,8536000000,3348000000.0,652000000,,0,300000000,64000000.0,1.264967397747481,1.5232029117379435,1.613861386138614,,,1.5789473684210529,2.206896551724138,$8.5B,$3.3B,$652.0M,,,$300.0M,$64.0M,8.5 G$,3.3 G$,652.0 M$,,,300.0 M$,64.0 M$
281,2013-01-01,ON,Institutions gouvernementales à but non lucratif,12943000000,,498000000,,1819000000,35315000000,,1.3923192771084338,,1.2802056555269925,,1.402467232074017,1.284929413476932,,$12.9B,,$498.0M,,$1.8B,$35.3B,,12.9 G$,,498.0 M$,,1.8 G$,35.3 G$,
282,2013-01-01,PE,Organismes communautaires à but non lucratif,45000000,,6000000,,8000000,36000000,,1.3235294117647058,,1.2,,1.0,1.3333333333333333,,$45.0M,,$6.0M,,$8.0M,$36.0M,,45.0 M$,,6.0 M$,,8.0 M$,36.0 M$,
283,2013-01-01,PE,institutions commerciales à but non lucratif,67000000,26000000.0,5000000,,0,2000000,1000000.0,1.0806451612903225,1.3,1.25,,,1.0,inf,$67.0M,$26.0M,$5.0M,,,$2.0M,$1.0M,67.0 M$,26.0 M$,5.0 M$,,,2.0 M$,1.0 M$
284,2013-01-01,PE,Institutions gouvernementales à but non lucratif,127000000,,1000000,,23000000,643000000,,1.8676470588235292,,0.5,,2.555555555555556,1.2937625754527162,,$127.0M,,$1.0M,,$23.0M,$643.0M,,127.0 M$,,1.0 M$,,23.0 M$,643.0 M$,
285,2013-01-01,QC,Organismes communautaires à but non lucratif,3630000000,,508000000,,670000000,4826000000,,1.4246467817896389,,1.447293447293447,,1.0929853181076672,1.292447777182646,,$3.6B,,$508.0M,,$670.0M,$4.8B,,3.6 G$,,508.0 M$,,670.0 M$,4.8 G$,
286,2013-01-01,QC,institutions commerciales à but non lucratif,4695000000,1842000000.0,359000000,,0,165000000,35000000.0,1.2440381558028617,1.4987794955248168,1.5884955752212389,,,1.5566037735849056,2.1875,$4.7B,$1.8B,$359.0M,,,$165.0M,$35.0M,4.7 G$,1.8 G$,359.0 M$,,,165.0 M$,35.0 M$
287,2013-01-01,QC,Institutions gouvernementales à but non lucratif,4865000000,,266000000,,562000000,25603000000,,1.2880593063277734,,1.2912621359223302,,1.112871287128713,1.272198757763975,,$4.9B,,$266.0M,,$562.0M,$25.6B,,4.9 G$,,266.0 M$,,562.0 M$,25.6 G$,
288,2013-01-01,SK,Organismes communautaires à but non lucratif,421000000,,59000000,,78000000,500000000,,1.6509803921568629,,1.6857142857142855,,1.278688524590164,1.718213058419244,,$421.0M,,$59.0M,,$78.0M,$500.0M,,421.0 M$,,59.0 M$,,78.0 M$,500.0 M$,
289,2013-01-01,SK,institutions commerciales à but non lucratif,523000000,205000000.0,40000000,,0,18000000,4000000.0,1.1469298245614037,1.3758389261744963,1.4814814814814814,,,1.3846153846153846,2.0,$523.0M,$205.0M,$40.0M,,,$18.0M,$4.0M,523.0 M$,205.0 M$,40.0 M$,,,18.0 M$,4.0 M$
290,2013-01-01,SK,Institutions gouvernementales à but non lucratif,915000000,,16000000,,142000000,4172000000,,1.431924882629108,,0.8421052631578947,,1.3786407766990292,1.2684706597750075,,$915.0M,,$16.0M,,$142.0M,$4.2B,,915.0 M$,,16.0 M$,,142.0 M$,4.2 G$,
291,2013-01-01,YT,Organismes communautaires à but non lucratif,26000000,,4000000,,5000000,27000000,,1.4444444444444444,,1.3333333333333333,,1.25,1.588235294117647,,$26.0M,,$4.0M,,$5.0M,$27.0M,,26.0 M$,,4.0 M$,,5.0 M$,27.0 M$,
292,2013-01-01,YT,institutions commerciales à but non lucratif,19000000,8000000.0,1000000,,0,1000000,0.0,1.1176470588235294,1.3333333333333333,1.0,,,inf,,$19.0M,$8.0M,$1.0M,,,$1.0M,,19.0 M$,8.0 M$,1.0 M$,,,1.0 M$,
293,2013-01-01,YT,Institutions gouvernementales à but non lucratif,8000000,,0,,1000000,107000000,,1.3333333333333333,,0.0,,1.0,1.2738095238095235,,$8.0M,,,,$1.0M,$107.0M,,8.0 M$,,,,1.0 M$,107.0 M$,
294,2014-01-01,AB,Organismes communautaires à but non lucratif,1795000000,,320000000,,324000000,1897000000,,1.6854460093896713,,2.17687074829932,,1.265625,1.015524625267666,,$1.8B,,$320.0M,,$324.0M,$1.9B,,1.8 G$,,320.0 M$,,324.0 M$,1.9 G$,
295,2014-01-01,AB,institutions commerciales à but non lucratif,3004000000,978000000.0,179000000,,0,116000000,23000000.0,1.3773498395231545,1.3774647887323943,1.376923076923077,,,1.901639344262295,2.555555555555556,$3.0B,$978.0M,$179.0M,,,$116.0M,$23.0M,3.0 G$,978.0 M$,179.0 M$,,,116.0 M$,23.0 M$
296,2014-01-01,AB,Institutions gouvernementales à but non lucratif,3229000000,,227000000,,480000000,14888000000,,1.355583543240974,,2.768292682926829,,1.329639889196676,1.3025371828521437,,$3.2B,,$227.0M,,$480.0M,$14.9B,,3.2 G$,,227.0 M$,,480.0 M$,14.9 G$,
297,2014-01-01,BC,Organismes communautaires à but non lucratif,2211000000,,394000000,,398000000,1570000000,,1.4632693580410323,,1.8942307692307687,,1.0964187327823691,0.9936708860759492,,$2.2B,,$394.0M,,$398.0M,$1.6B,,2.2 G$,,394.0 M$,,398.0 M$,1.6 G$,
298,2014-01-01,BC,institutions commerciales à but non lucratif,3446000000,1122000000.0,205000000,,0,133000000,26000000.0,1.2636596993032636,1.2635135135135136,1.2576687116564418,,,1.7272727272727273,2.1666666666666665,$3.4B,$1.1B,$205.0M,,,$133.0M,$26.0M,3.4 G$,1.1 G$,205.0 M$,,,133.0 M$,26.0 M$
299,2014-01-01,BC,Institutions gouvernementales à but non lucratif,4587000000,,152000000,,455000000,15751000000,,1.5198807157057654,,0.9681528662420382,,1.307471264367816,1.305295433827795,,$4.6B,,$152.0M,,$455.0M,$15.8B,,4.6 G$,,152.0 M$,,455.0 M$,15.8 G$,
300,2014-01-01,CA,Organismes communautaires à but non lucratif,16773000000,6111000000.0,2986000000,9148000000.0,3023000000,15886000000,,1.498793673487624,1.21009900990099,1.935191186001296,1.0757290686735654,1.1229569093610698,1.15349985477781,,$16.8B,$6.1B,$3.0B,$9.1B,$3.0B,$15.9B,,16.8 G$,6.1 G$,3.0 G$,9.1 G$,3.0 G$,15.9 G$,
301,2014-01-01,CA,institutions commerciales à but non lucratif,21128000000,6881000000.0,1259000000,,0,815000000,161000000.0,1.1961727905791768,1.1960716148096646,1.1922348484848484,,,1.6398390342052314,2.090909090909091,$21.1B,$6.9B,$1.3B,,,$815.0M,$161.0M,21.1 G$,6.9 G$,1.3 G$,,,815.0 M$,161.0 M$
302,2014-01-01,CA,Institutions gouvernementales à but non lucratif,30849000000,,1251000000,3933000000.0,3773000000,110191000000,,1.4177581690335033,,1.3126967471143756,1.1308223116733755,1.3224675779880828,1.300434300280879,,$30.8B,,$1.3B,$3.9B,$3.8B,$110.2B,,30.8 G$,,1.3 G$,3.9 G$,3.8 G$,110.2 G$,
303,2014-01-01,MB,Organismes communautaires à but non lucratif,726000000,,129000000,,131000000,407000000,,1.6169265033407572,,2.0806451612903225,,1.212962962962963,1.6544715447154472,,$726.0M,,$129.0M,,$131.0M,$407.0M,,726.0 M$,,129.0 M$,,131.0 M$,407.0 M$,
304,2014-01-01,MB,institutions commerciales à but non lucratif,715000000,233000000.0,43000000,,0,28000000,5000000.0,1.2632508833922262,1.266304347826087,1.2647058823529411,,,1.75,2.5,$715.0M,$233.0M,$43.0M,,,$28.0M,$5.0M,715.0 M$,233.0 M$,43.0 M$,,,28.0 M$,5.0 M$
305,2014-01-01,MB,Institutions gouvernementales à but non lucratif,906000000,,26000000,,101000000,4426000000,,1.3603603603603605,,0.8387096774193549,,1.0520833333333333,1.305989967542048,,$906.0M,,$26.0M,,$101.0M,$4.4B,,906.0 M$,,26.0 M$,,101.0 M$,4.4 G$,
306,2014-01-01,NB,Organismes communautaires à but non lucratif,231000000,,41000000,,42000000,209000000,,1.4,,1.7826086956521738,,1.05,1.1807909604519775,,$231.0M,,$41.0M,,$42.0M,$209.0M,,231.0 M$,,41.0 M$,,42.0 M$,209.0 M$,
307,2014-01-01,NB,institutions commerciales à but non lucratif,486000000,158000000.0,29000000,,0,19000000,4000000.0,1.2429667519181586,1.2440944881889764,1.2608695652173914,,,1.7272727272727273,2.0,$486.0M,$158.0M,$29.0M,,,$19.0M,$4.0M,486.0 M$,158.0 M$,29.0 M$,,,19.0 M$,4.0 M$
308,2014-01-01,NB,Institutions gouvernementales à but non lucratif,618000000,,31000000,,92000000,2099000000,,1.2,,2.583333333333333,,2.0444444444444443,1.3021091811414391,,$618.0M,,$31.0M,,$92.0M,$2.1B,,618.0 M$,,31.0 M$,,92.0 M$,2.1 G$,
309,2014-01-01,NL,Organismes communautaires à but non lucratif,161000000,,29000000,,29000000,47000000,,1.6262626262626263,,2.071428571428572,,1.2083333333333333,1.068181818181818,,$161.0M,,$29.0M,,$29.0M,$47.0M,,161.0 M$,,29.0 M$,,29.0 M$,47.0 M$,
310,2014-01-01,NL,institutions commerciales à but non lucratif,299000000,97000000.0,18000000,,0,12000000,2000000.0,1.181818181818182,1.1829268292682926,1.2,,,1.7142857142857142,2.0,$299.0M,$97.0M,$18.0M,,,$12.0M,$2.0M,299.0 M$,97.0 M$,18.0 M$,,,12.0 M$,2.0 M$
311,2014-01-01,NL,Institutions gouvernementales à but non lucratif,628000000,,13000000,,12000000,2616000000,,1.353448275862069,,1.3,,3.0,1.2861356932153392,,$628.0M,,$13.0M,,$12.0M,$2.6B,,628.0 M$,,13.0 M$,,12.0 M$,2.6 G$,
312,2014-01-01,NS,Organismes communautaires à but non lucratif,408000000,,73000000,,73000000,668000000,,1.421602787456446,,1.825,,1.0579710144927537,1.4182590233545649,,$408.0M,,$73.0M,,$73.0M,$668.0M,,408.0 M$,,73.0 M$,,73.0 M$,668.0 M$,
313,2014-01-01,NS,institutions commerciales à but non lucratif,436000000,142000000.0,26000000,,0,17000000,3000000.0,1.1065989847715736,1.109375,1.0833333333333333,,,1.5454545454545454,1.5,$436.0M,$142.0M,$26.0M,,,$17.0M,$3.0M,436.0 M$,142.0 M$,26.0 M$,,,17.0 M$,3.0 M$
314,2014-01-01,NS,Institutions gouvernementales à but non lucratif,1134000000,,43000000,,104000000,3174000000,,1.3079584775086506,,0.9772727272727272,,1.238095238095238,1.2736757624398074,,$1.1B,,$43.0M,,$104.0M,$3.2B,,1.1 G$,,43.0 M$,,104.0 M$,3.2 G$,
315,2014-01-01,NT,Organismes communautaires à but non lucratif,34000000,,6000000,,6000000,20000000,,1.5454545454545454,,2.0,,1.0,1.1111111111111112,,$34.0M,,$6.0M,,$6.0M,$20.0M,,34.0 M$,,6.0 M$,,6.0 M$,20.0 M$,
316,2014-01-01,NT,institutions commerciales à but non lucratif,73000000,24000000.0,4000000,,0,3000000,1000000.0,1.1587301587301588,1.1428571428571428,1.0,,,1.5,inf,$73.0M,$24.0M,$4.0M,,,$3.0M,$1.0M,73.0 M$,24.0 M$,4.0 M$,,,3.0 M$,1.0 M$
317,2014-01-01,NT,Institutions gouvernementales à but non lucratif,76000000,,0,,0,263000000,,1.3571428571428572,,,,,1.315,,$76.0M,,,,,$263.0M,,76.0 M$,,,,,263.0 M$,
318,2014-01-01,NU,Organismes communautaires à but non lucratif,32000000,,6000000,,6000000,30000000,,1.5238095238095235,,2.0,,1.0,1.3636363636363635,,$32.0M,,$6.0M,,$6.0M,$30.0M,,32.0 M$,,6.0 M$,,6.0 M$,30.0 M$,
319,2014-01-01,NU,institutions commerciales à but non lucratif,41000000,13000000.0,2000000,,0,2000000,0.0,1.28125,1.3,1.0,,,2.0,,$41.0M,$13.0M,$2.0M,,,$2.0M,,41.0 M$,13.0 M$,2.0 M$,,,2.0 M$,
320,2014-01-01,NU,Institutions gouvernementales à but non lucratif,7000000,,0,,0,34000000,,1.4,,,,,1.1333333333333333,,$7.0M,,,,,$34.0M,,7.0 M$,,,,,34.0 M$,
321,2014-01-01,ON,Organismes communautaires à but non lucratif,6837000000,,1217000000,,1232000000,5742000000,,1.449438202247191,,1.8751926040061635,,1.0864197530864197,1.0881182490051164,,$6.8B,,$1.2B,,$1.2B,$5.7B,,6.8 G$,,1.2 G$,,1.2 G$,5.7 G$,
322,2014-01-01,ON,institutions commerciales à but non lucratif,7867000000,2562000000.0,469000000,,0,304000000,60000000.0,1.1658269116775342,1.1656050955414012,1.1608910891089108,,,1.6,2.0689655172413794,$7.9B,$2.6B,$469.0M,,,$304.0M,$60.0M,7.9 G$,2.6 G$,469.0 M$,,,304.0 M$,60.0 M$
323,2014-01-01,ON,Institutions gouvernementales à but non lucratif,13599000000,,515000000,,1802000000,35906000000,,1.4628872633390706,,1.3239074550128536,,1.389360061680802,1.3064328336486684,,$13.6B,,$515.0M,,$1.8B,$35.9B,,13.6 G$,,515.0 M$,,1.8 G$,35.9 G$,
324,2014-01-01,PE,Organismes communautaires à but non lucratif,46000000,,8000000,,8000000,40000000,,1.3529411764705883,,1.6,,1.0,1.4814814814814814,,$46.0M,,$8.0M,,$8.0M,$40.0M,,46.0 M$,,8.0 M$,,8.0 M$,40.0 M$,
325,2014-01-01,PE,institutions commerciales à but non lucratif,64000000,21000000.0,4000000,,0,2000000,0.0,1.032258064516129,1.05,1.0,,,1.0,,$64.0M,$21.0M,$4.0M,,,$2.0M,,64.0 M$,21.0 M$,4.0 M$,,,2.0 M$,
326,2014-01-01,PE,Institutions gouvernementales à but non lucratif,130000000,,3000000,,21000000,655000000,,1.911764705882353,,1.5,,2.333333333333333,1.317907444668008,,$130.0M,,$3.0M,,$21.0M,$655.0M,,130.0 M$,,3.0 M$,,21.0 M$,655.0 M$,
327,2014-01-01,QC,Organismes communautaires à but non lucratif,3816000000,,679000000,,688000000,4742000000,,1.4976452119309265,,1.9344729344729343,,1.1223491027732464,1.2699517943224423,,$3.8B,,$679.0M,,$688.0M,$4.7B,,3.8 G$,,679.0 M$,,688.0 M$,4.7 G$,
328,2014-01-01,QC,institutions commerciales à but non lucratif,4197000000,1367000000.0,250000000,,0,162000000,32000000.0,1.1120826709062004,1.112286411716843,1.106194690265487,,,1.528301886792453,2.0,$4.2B,$1.4B,$250.0M,,,$162.0M,$32.0M,4.2 G$,1.4 G$,250.0 M$,,,162.0 M$,32.0 M$
329,2014-01-01,QC,Institutions gouvernementales à but non lucratif,4994000000,,222000000,,566000000,26036000000,,1.3222133968758274,,1.077669902912621,,1.120792079207921,1.2937142857142858,,$5.0B,,$222.0M,,$566.0M,$26.0B,,5.0 G$,,222.0 M$,,566.0 M$,26.0 G$,
330,2014-01-01,SK,Organismes communautaires à but non lucratif,446000000,,79000000,,80000000,484000000,,1.7490196078431373,,2.257142857142857,,1.3114754098360657,1.6632302405498285,,$446.0M,,$79.0M,,$80.0M,$484.0M,,446.0 M$,,79.0 M$,,80.0 M$,484.0 M$,
331,2014-01-01,SK,institutions commerciales à but non lucratif,484000000,158000000.0,29000000,,0,19000000,4000000.0,1.0614035087719298,1.0604026845637584,1.0740740740740742,,,1.4615384615384617,2.0,$484.0M,$158.0M,$29.0M,,,$19.0M,$4.0M,484.0 M$,158.0 M$,29.0 M$,,,19.0 M$,4.0 M$
332,2014-01-01,SK,Institutions gouvernementales à but non lucratif,933000000,,18000000,,139000000,4232000000,,1.460093896713615,,0.9473684210526316,,1.3495145631067962,1.2867132867132869,,$933.0M,,$18.0M,,$139.0M,$4.2B,,933.0 M$,,18.0 M$,,139.0 M$,4.2 G$,
333,2014-01-01,YT,Organismes communautaires à but non lucratif,30000000,,5000000,,6000000,30000000,,1.6666666666666667,,1.6666666666666667,,1.5,1.7647058823529411,,$30.0M,,$5.0M,,$6.0M,$30.0M,,30.0 M$,,5.0 M$,,6.0 M$,30.0 M$,
334,2014-01-01,YT,institutions commerciales à but non lucratif,18000000,6000000.0,1000000,,0,1000000,0.0,1.0588235294117647,1.0,1.0,,,inf,,$18.0M,$6.0M,$1.0M,,,$1.0M,,18.0 M$,6.0 M$,1.0 M$,,,1.0 M$,
335,2014-01-01,YT,Institutions gouvernementales à but non lucratif,8000000,,1000000,,1000000,110000000,,1.3333333333333333,,1.0,,1.0,1.3095238095238095,,$8.0M,,$1.0M,,$1.0M,$110.0M,,8.0 M$,,1.0 M$,,1.0 M$,110.0 M$,
336,2015-01-01,AB,Organismes communautaires à but non lucratif,1812000000,,353000000,,382000000,1917000000,,1.7014084507042253,,2.401360544217687,,1.4921875,1.0262312633832975,,$1.8B,,$353.0M,,$382.0M,$1.9B,,1.8 G$,,353.0 M$,,382.0 M$,1.9 G$,
337,2015-01-01,AB,institutions commerciales à but non lucratif,3409000000,1593000000.0,200000000,,0,83000000,21000000.0,1.5630444750114627,2.243661971830986,1.5384615384615383,,,1.360655737704918,2.333333333333333,$3.4B,$1.6B,$200.0M,,,$83.0M,$21.0M,3.4 G$,1.6 G$,200.0 M$,,,83.0 M$,21.0 M$
338,2015-01-01,AB,Institutions gouvernementales à but non lucratif,3276000000,,164000000,,412000000,15355000000,,1.3753148614609572,,2.0,,1.1412742382271468,1.3433945756780403,,$3.3B,,$164.0M,,$412.0M,$15.4B,,3.3 G$,,164.0 M$,,412.0 M$,15.4 G$,
339,2015-01-01,BC,Organismes communautaires à but non lucratif,2247000000,,438000000,,473000000,1585000000,,1.4870946393117142,,2.105769230769231,,1.303030303030303,1.0031645569620251,,$2.2B,,$438.0M,,$473.0M,$1.6B,,2.2 G$,,438.0 M$,,473.0 M$,1.6 G$,
340,2015-01-01,BC,institutions commerciales à but non lucratif,4038000000,1887000000.0,237000000,,0,98000000,25000000.0,1.4807480748074808,2.125,1.4539877300613495,,,1.2727272727272727,2.083333333333333,$4.0B,$1.9B,$237.0M,,,$98.0M,$25.0M,4.0 G$,1.9 G$,237.0 M$,,,98.0 M$,25.0 M$
341,2015-01-01,BC,Institutions gouvernementales à but non lucratif,4828000000,,162000000,,487000000,16232000000,,1.5997349237905898,,1.0318471337579618,,1.3994252873563218,1.345156211154388,,$4.8B,,$162.0M,,$487.0M,$16.2B,,4.8 G$,,162.0 M$,,487.0 M$,16.2 G$,
342,2015-01-01,CA,Organismes communautaires à but non lucratif,16816000000,6437000000.0,3279000000,8810000000.0,3540000000,15404000000,,1.5026360468233402,1.274653465346535,2.1250810110174982,1.0359830667920975,1.3150074294205052,1.1185013069997096,,$16.8B,$6.4B,$3.3B,$8.8B,$3.5B,$15.4B,,16.8 G$,6.4 G$,3.3 G$,8.8 G$,3.5 G$,15.4 G$,
343,2015-01-01,CA,institutions commerciales à but non lucratif,24048000000,11237000000.0,1412000000,,0,587000000,149000000.0,1.361490120591066,1.9532417868937944,1.3371212121212122,,,1.1810865191146882,1.9350649350649352,$24.0B,$11.2B,$1.4B,,,$587.0M,$149.0M,24.0 G$,11.2 G$,1.4 G$,,,587.0 M$,149.0 M$
344,2015-01-01,CA,Institutions gouvernementales à but non lucratif,32137000000,,852000000,4131000000.0,3819000000,113355000000,,1.476952065811848,,0.8940188877229801,1.1877515813686026,1.3385909568874867,1.337774683126018,,$32.1B,,$852.0M,$4.1B,$3.8B,$113.4B,,32.1 G$,,852.0 M$,4.1 G$,3.8 G$,113.4 G$,
345,2015-01-01,MB,Organismes communautaires à but non lucratif,731000000,,143000000,,154000000,422000000,,1.6280623608017817,,2.306451612903226,,1.4259259259259258,1.7154471544715446,,$731.0M,,$143.0M,,$154.0M,$422.0M,,731.0 M$,,143.0 M$,,154.0 M$,422.0 M$,
346,2015-01-01,MB,institutions commerciales à but non lucratif,757000000,354000000.0,44000000,,0,18000000,5000000.0,1.3374558303886923,1.923913043478261,1.2941176470588236,,,1.125,2.5,$757.0M,$354.0M,$44.0M,,,$18.0M,$5.0M,757.0 M$,354.0 M$,44.0 M$,,,18.0 M$,5.0 M$
347,2015-01-01,MB,Institutions gouvernementales à but non lucratif,969000000,,36000000,,122000000,4586000000,,1.454954954954955,,1.1612903225806452,,1.2708333333333333,1.353201534375922,,$969.0M,,$36.0M,,$122.0M,$4.6B,,969.0 M$,,36.0 M$,,122.0 M$,4.6 G$,
348,2015-01-01,NB,Organismes communautaires à but non lucratif,228000000,,45000000,,48000000,209000000,,1.3818181818181818,,1.9565217391304348,,1.2,1.1807909604519775,,$228.0M,,$45.0M,,$48.0M,$209.0M,,228.0 M$,,45.0 M$,,48.0 M$,209.0 M$,
349,2015-01-01,NB,institutions commerciales à but non lucratif,546000000,255000000.0,32000000,,0,13000000,3000000.0,1.3964194373401535,2.0078740157480315,1.391304347826087,,,1.181818181818182,1.5,$546.0M,$255.0M,$32.0M,,,$13.0M,$3.0M,546.0 M$,255.0 M$,32.0 M$,,,13.0 M$,3.0 M$
350,2015-01-01,NB,Institutions gouvernementales à but non lucratif,617000000,,23000000,,66000000,2164000000,,1.1980582524271846,,1.9166666666666667,,1.4666666666666666,1.3424317617866004,,$617.0M,,$23.0M,,$66.0M,$2.2B,,617.0 M$,,23.0 M$,,66.0 M$,2.2 G$,
351,2015-01-01,NL,Organismes communautaires à but non lucratif,164000000,,32000000,,35000000,43000000,,1.6565656565656566,,2.2857142857142856,,1.4583333333333333,0.9772727272727272,,$164.0M,,$32.0M,,$35.0M,$43.0M,,164.0 M$,,32.0 M$,,35.0 M$,43.0 M$,
352,2015-01-01,NL,institutions commerciales à but non lucratif,343000000,160000000.0,20000000,,0,8000000,2000000.0,1.3557312252964426,1.951219512195122,1.3333333333333333,,,1.1428571428571428,2.0,$343.0M,$160.0M,$20.0M,,,$8.0M,$2.0M,343.0 M$,160.0 M$,20.0 M$,,,8.0 M$,2.0 M$
353,2015-01-01,NL,Institutions gouvernementales à but non lucratif,622000000,,8000000,,9000000,2705000000,,1.3405172413793105,,0.8,,2.25,1.3298918387413965,,$622.0M,,$8.0M,,$9.0M,$2.7B,,622.0 M$,,8.0 M$,,9.0 M$,2.7 G$,
354,2015-01-01,NS,Organismes communautaires à but non lucratif,401000000,,78000000,,85000000,669000000,,1.397212543554007,,1.95,,1.2318840579710144,1.4203821656050954,,$401.0M,,$78.0M,,$85.0M,$669.0M,,401.0 M$,,78.0 M$,,85.0 M$,669.0 M$,
355,2015-01-01,NS,institutions commerciales à but non lucratif,513000000,240000000.0,30000000,,0,13000000,3000000.0,1.3020304568527918,1.875,1.25,,,1.181818181818182,1.5,$513.0M,$240.0M,$30.0M,,,$13.0M,$3.0M,513.0 M$,240.0 M$,30.0 M$,,,13.0 M$,3.0 M$
356,2015-01-01,NS,Institutions gouvernementales à but non lucratif,1170000000,,28000000,,102000000,3264000000,,1.3494809688581315,,0.6363636363636364,,1.2142857142857142,1.3097913322632424,,$1.2B,,$28.0M,,$102.0M,$3.3B,,1.2 G$,,28.0 M$,,102.0 M$,3.3 G$,
357,2015-01-01,NT,Organismes communautaires à but non lucratif,33000000,,7000000,,7000000,23000000,,1.5,,2.333333333333333,,1.1666666666666667,1.2777777777777777,,$33.0M,,$7.0M,,$7.0M,$23.0M,,33.0 M$,,7.0 M$,,7.0 M$,23.0 M$,
358,2015-01-01,NT,institutions commerciales à but non lucratif,84000000,39000000.0,5000000,,0,2000000,1000000.0,1.3333333333333333,1.8571428571428568,1.25,,,1.0,inf,$84.0M,$39.0M,$5.0M,,,$2.0M,$1.0M,84.0 M$,39.0 M$,5.0 M$,,,2.0 M$,1.0 M$
359,2015-01-01,NT,Institutions gouvernementales à but non lucratif,77000000,,0,,0,273000000,,1.375,,,,,1.365,,$77.0M,,,,,$273.0M,,77.0 M$,,,,,273.0 M$,
360,2015-01-01,NU,Organismes communautaires à but non lucratif,30000000,,6000000,,7000000,30000000,,1.4285714285714286,,2.0,,1.1666666666666667,1.3636363636363635,,$30.0M,,$6.0M,,$7.0M,$30.0M,,30.0 M$,,6.0 M$,,7.0 M$,30.0 M$,
361,2015-01-01,NU,institutions commerciales à but non lucratif,41000000,19000000.0,2000000,,0,1000000,0.0,1.28125,1.9,1.0,,,1.0,,$41.0M,$19.0M,$2.0M,,,$1.0M,,41.0 M$,19.0 M$,2.0 M$,,,1.0 M$,
362,2015-01-01,NU,Institutions gouvernementales à but non lucratif,7000000,,0,,0,37000000,,1.4,,,,,1.2333333333333334,,$7.0M,,,,,$37.0M,,7.0 M$,,,,,37.0 M$,
363,2015-01-01,ON,Organismes communautaires à but non lucratif,6920000000,,1348000000,,1455000000,5082000000,,1.4670341318634723,,2.0770416024653318,,1.283068783068783,0.9630471859010802,,$6.9B,,$1.3B,,$1.5B,$5.1B,,6.9 G$,,1.3 G$,,1.5 G$,5.1 G$,
364,2015-01-01,ON,institutions commerciales à but non lucratif,8879000000,4149000000.0,521000000,,0,217000000,55000000.0,1.315797273266153,1.8876251137397635,1.2896039603960396,,,1.1421052631578947,1.896551724137931,$8.9B,$4.1B,$521.0M,,,$217.0M,$55.0M,8.9 G$,4.1 G$,521.0 M$,,,217.0 M$,55.0 M$
365,2015-01-01,ON,Institutions gouvernementales à but non lucratif,14362000000,,350000000,,1875000000,36814000000,,1.544965576592083,,0.8997429305912596,,1.4456437933693138,1.339470237228933,,$14.4B,,$350.0M,,$1.9B,$36.8B,,14.4 G$,,350.0 M$,,1.9 G$,36.8 G$,
366,2015-01-01,PE,Organismes communautaires à but non lucratif,45000000,,9000000,,9000000,38000000,,1.3235294117647058,,1.8,,1.125,1.4074074074074074,,$45.0M,,$9.0M,,$9.0M,$38.0M,,45.0 M$,,9.0 M$,,9.0 M$,38.0 M$,
367,2015-01-01,PE,institutions commerciales à but non lucratif,71000000,33000000.0,4000000,,0,2000000,0.0,1.1451612903225807,1.65,1.0,,,1.0,,$71.0M,$33.0M,$4.0M,,,$2.0M,,71.0 M$,33.0 M$,4.0 M$,,,2.0 M$,
