,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
628,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.6291821217198823,8.293984662430603,2.201784610025052,3.0565796334147124,58,Total number of causes supported,Average number of causes supported,47,SK,
629,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.326671085199009,6.67714225582991,2.022180609545127,2.631161560852891,109,Total number of causes supported,Average number of causes supported,47,SK,
630,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.586266425712885,6.121842098366738,2.2759509201604766,2.8965819312652936,129,Total number of causes supported,Average number of causes supported,47,SK,
631,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.664394871421704,5.602478030011972,2.37182685841022,2.9569628844331883,132,Total number of causes supported,Average number of causes supported,47,SK,
632,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.914012735452548,5.622591050743308,2.5928863185433397,3.235139152361757,117,Total number of causes supported,Average number of causes supported,47,SK,
633,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.663765104483057,6.109268948447159,2.344807279715635,2.982722929250479,88,Total number of causes supported,Average number of causes supported,47,SK,
634,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.385883013393552,8.100578314516282,2.0070801430074288,2.764685883779676,65,Total number of causes supported,Average number of causes supported,47,SK,
635,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.712167133046241,5.807744119278195,2.4034419807856056,3.0208922853068767,148,Total number of causes supported,Average number of causes supported,47,SK,
636,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,2.0089986239037456,14.103225326694297,1.453674966924674,2.564322280882817,38,Total number of causes supported,Average number of causes supported,48,AB,
637,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.421005135847055,7.122300245456074,2.083046086761443,2.758964184932667,99,Total number of causes supported,Average number of causes supported,48,AB,
638,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.4548510332217064,7.068624898602277,2.1147498285144968,2.794952237928916,102,Total number of causes supported,Average number of causes supported,48,AB,
639,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.4808166795533264,7.381187821763435,2.121920346761172,2.839713012345481,103,Total number of causes supported,Average number of causes supported,48,AB,
640,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.3715075203580724,6.569661630846927,2.0661450930777168,2.676869947638428,97,Total number of causes supported,Average number of causes supported,48,AB,
641,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.667245805812168,6.390365060703177,2.333176326176976,3.00131528544736,86,Total number of causes supported,Average number of causes supported,48,AB,
642,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.348390989867887,6.749866835176984,2.03771070020868,2.6590712795270943,81,Total number of causes supported,Average number of causes supported,48,AB,
643,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.636517845743436,3.4078663620795298,2.460417032297853,2.8126186591890185,282,Total number of causes supported,Average number of causes supported,48,AB,
644,Catégorie de revenu personnel,Moins de 20 000 $,2013,total_causes,1.876528764038127,7.252630661021795,1.609782172672504,2.14327535540375,89,Total number of causes supported,Average number of causes supported,59,BC,
645,Catégorie de revenu personnel,20 000 $ à 39 999 $,2013,total_causes,2.221146048573271,4.839337761386857,2.0104719512806315,2.43182014586591,235,Total number of causes supported,Average number of causes supported,59,BC,
646,Catégorie de revenu personnel,40 000 $ à 59 999 $,2013,total_causes,2.407649122964029,4.499033381581855,2.195343986195536,2.619954259732522,260,Total number of causes supported,Average number of causes supported,59,BC,
647,Catégorie de revenu personnel,60 000 $ à 79 999 $,2013,total_causes,2.433062567539523,4.570972949816357,2.2150858946295364,2.6510392404495096,218,Total number of causes supported,Average number of causes supported,59,BC,
648,Catégorie de revenu personnel,80 000 $ à 99 999 $,2013,total_causes,2.5511834609112984,4.292478623159743,2.3365497557219506,2.7658171661006463,202,Total number of causes supported,Average number of causes supported,59,BC,
649,Catégorie de revenu personnel,100 000 $ à 119 999 $,2013,total_causes,2.3543604831296308,5.439024362161379,2.1033787841709706,2.605342182088291,131,Total number of causes supported,Average number of causes supported,59,BC,
650,Catégorie de revenu personnel,$120 000 à 139 999 $,2013,total_causes,2.4591410039048425,7.437612600532874,2.100660884086468,2.8176211237232174,115,Total number of causes supported,Average number of causes supported,59,BC,
651,Catégorie de revenu personnel,140 000 $ et plus,2013,total_causes,2.547094887993904,4.514222626261192,2.3217352229642474,2.77245455302356,246,Total number of causes supported,Average number of causes supported,59,BC,
652,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,3.4526288712613504,3.7653978108504074,3.1978233380657364,3.707434404456965,158,Total number of causes supported,Average number of causes supported,10,NL,
653,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,3.3990305416391244,5.077683832012127,3.060756390074652,3.737304693203597,96,Total number of causes supported,Average number of causes supported,10,NL,
654,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,3.329986802179973,5.354163093129247,2.9805390917195957,3.679434512640351,96,Total number of causes supported,Average number of causes supported,10,NL,
655,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.7717171925864257,5.168143423935206,2.4909595648237954,3.052474820349056,131,Total number of causes supported,Average number of causes supported,10,NL,
656,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.573593413917138,3.651884580087143,2.389386863185456,2.7577999646488203,204,Total number of causes supported,Average number of causes supported,10,NL,
657,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.684139304519002,7.63515026208692,2.282468069936052,3.085810539101952,69,Total number of causes supported,Average number of causes supported,10,NL,
658,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,3.61817781975874,3.370291784384408,3.3791736379820216,3.857182001535458,245,Total number of causes supported,Average number of causes supported,11,PE,
659,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,3.2794076320874592,6.380123864495259,2.869323840472004,3.6894914237029135,99,Total number of causes supported,Average number of causes supported,11,PE,
660,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.896212957313389,5.622200829576888,2.577070240275189,3.215355674351589,88,Total number of causes supported,Average number of causes supported,11,PE,
661,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.503812354348667,6.527196303647417,2.18349789532128,2.8241268133760538,105,Total number of causes supported,Average number of causes supported,11,PE,
662,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.483844290479763,4.625172009355521,2.2586795690870645,2.709009011872461,208,Total number of causes supported,Average number of causes supported,11,PE,
663,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.654483158825771,10.965654956369374,2.0839739726779154,3.224992344973627,37,Total number of causes supported,Average number of causes supported,11,PE,
664,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,3.357689063544798,4.065071699518072,3.090168742339061,3.625209384750535,196,Total number of causes supported,Average number of causes supported,12,NS,
665,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,3.2037179639233693,5.43147531380796,2.862666296287277,3.5447696315594617,110,Total number of causes supported,Average number of causes supported,12,NS,
666,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,3.3059434439800666,5.35970106055832,2.9586600012883064,3.6532268866718263,108,Total number of causes supported,Average number of causes supported,12,NS,
667,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.4127954962309146,5.705979347817427,2.1429601736781896,2.68263081878364,122,Total number of causes supported,Average number of causes supported,12,NS,
668,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.461395037216709,2.960676540309269,2.3185647287601965,2.604225345673221,381,Total number of causes supported,Average number of causes supported,12,NS,
669,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.2460791852001187,7.516251226066424,1.915196194944224,2.576962175456013,55,Total number of causes supported,Average number of causes supported,12,NS,
670,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,3.1814863329950978,3.107046744642964,2.9877433687534025,3.375229297236793,248,Total number of causes supported,Average number of causes supported,13,NB,
671,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.932924518631616,6.7508560421211445,2.544856525932367,3.3209925113308643,125,Total number of causes supported,Average number of causes supported,13,NB,
672,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.7953847909386726,5.603327440345789,2.4883866886188226,3.1023828932585227,119,Total number of causes supported,Average number of causes supported,13,NB,
673,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.354247279336517,5.578106222621671,2.096860077563897,2.6116344811091365,131,Total number of causes supported,Average number of causes supported,13,NB,
674,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.123908481271445,3.446776159362027,1.9804266303214748,2.2673903322214155,327,Total number of causes supported,Average number of causes supported,13,NB,
675,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.753678817565349,6.537834220214172,2.400824627605866,3.106533007524832,48,Total number of causes supported,Average number of causes supported,13,NB,
676,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,2.7474925074820367,3.831625224016486,2.541160011708232,2.953825003255842,255,Total number of causes supported,Average number of causes supported,24,QC,
677,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.802178192344768,4.870902947184709,2.5346600030382773,3.069696381651258,172,Total number of causes supported,Average number of causes supported,24,QC,
678,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.8009440729267387,3.818272844016666,2.591330458348067,3.0105576875054103,251,Total number of causes supported,Average number of causes supported,24,QC,
679,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.375103175417916,3.22961219114508,2.2247609594992586,2.5254453913365733,390,Total number of causes supported,Average number of causes supported,24,QC,
680,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.1308284976302363,2.1171886829292226,2.042407349202706,2.2192496460577664,940,Total number of causes supported,Average number of causes supported,24,QC,
681,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.03137639388053,5.052750274739079,1.830204952928237,2.2325478348328227,172,Total number of causes supported,Average number of causes supported,24,QC,
682,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,2.877109435025888,2.904349701252933,2.713332258734683,3.0408866113170934,557,Total number of causes supported,Average number of causes supported,35,ON,
683,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.8322584038839684,3.6445878198190944,2.6299427977140564,3.0345740100538805,314,Total number of causes supported,Average number of causes supported,35,ON,
684,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.853892271722424,3.938980313512584,2.6335643810595872,3.074220162385261,295,Total number of causes supported,Average number of causes supported,35,ON,
685,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.4470993193790416,3.573643380177232,2.2756992873993567,2.6184993513587265,318,Total number of causes supported,Average number of causes supported,35,ON,
686,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.3133742427696977,2.0458032334930687,2.220614860556133,2.4061336249832626,1000,Total number of causes supported,Average number of causes supported,35,ON,
687,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.479585159096837,4.641644587508273,2.2540059847967107,2.705164333396964,157,Total number of causes supported,Average number of causes supported,35,ON,
688,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,2.905006871307901,4.47441532339574,2.6502466903848507,3.159767052230952,242,Total number of causes supported,Average number of causes supported,46,MB,
689,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.7276942231069103,5.29905208573713,2.444397231112003,3.010991215101818,121,Total number of causes supported,Average number of causes supported,46,MB,
690,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.810641729988109,6.355058187577015,2.4605570449198297,3.1607264150563883,108,Total number of causes supported,Average number of causes supported,46,MB,
691,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.427371198985113,5.304114084383046,2.175024782209516,2.6797176157607105,137,Total number of causes supported,Average number of causes supported,46,MB,
692,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.335895561293305,3.2064787861370583,2.189094267398291,2.482696855188318,387,Total number of causes supported,Average number of causes supported,46,MB,
693,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.4869711075757936,6.393920469316369,2.1753075233345114,2.798634691817076,61,Total number of causes supported,Average number of causes supported,46,MB,
694,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,3.3397154453863847,5.2997393971530045,2.99280923817107,3.6866216526017,174,Total number of causes supported,Average number of causes supported,47,SK,
695,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.9810156892043675,6.307125119247038,2.6125103375898,3.3495210408189355,97,Total number of causes supported,Average number of causes supported,47,SK,
696,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.835894614858507,5.504273159986446,2.5299532798885647,3.141835949828449,114,Total number of causes supported,Average number of causes supported,47,SK,
697,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.4488302275508014,5.300115630647635,2.194444868056822,2.703215587044781,122,Total number of causes supported,Average number of causes supported,47,SK,
698,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.215298157338894,3.850679544771322,2.048105324922202,2.382490989755586,299,Total number of causes supported,Average number of causes supported,47,SK,
699,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.3102818120893573,11.401643809601708,1.7940074966289958,2.826556127549719,40,Total number of causes supported,Average number of causes supported,47,SK,
700,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,2.85199597132468,4.227413773727734,2.6156915993375955,3.088300343311764,185,Total number of causes supported,Average number of causes supported,48,AB,
701,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,3.1877676691977213,6.605726031964777,2.7750478635853666,3.600487474810076,80,Total number of causes supported,Average number of causes supported,48,AB,
702,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.7680223241728843,5.648722824532643,2.461566454200009,3.074478194145759,91,Total number of causes supported,Average number of causes supported,48,AB,
703,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.4600325061821717,6.81903277684021,2.1312477188725363,2.7888172934918063,114,Total number of causes supported,Average number of causes supported,48,AB,
704,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.17709540406158,3.0269856003291213,2.0479330632962265,2.306257744826933,360,Total number of causes supported,Average number of causes supported,48,AB,
705,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.282686274343144,9.746577054985115,1.846626084959941,2.7187464637263474,58,Total number of causes supported,Average number of causes supported,48,AB,
706,Fréquence de la fréquentation religieuse,Au moins 1 fois par semaine,2013,total_causes,2.711527733827168,4.370930418607156,2.479234780910555,2.9438206867437806,257,Total number of causes supported,Average number of causes supported,59,BC,
707,Fréquence de la fréquentation religieuse,Au moins 1 fois par mois,2013,total_causes,2.9062864653849045,8.095700857724122,2.4451377929757574,3.367435137794052,86,Total number of causes supported,Average number of causes supported,59,BC,
708,Fréquence de la fréquentation religieuse,Au moins 3 fois par mois,2013,total_causes,2.5183513982852697,7.136635816486833,2.166095758149215,2.8706070384213245,112,Total number of causes supported,Average number of causes supported,59,BC,
709,Fréquence de la fréquentation religieuse,1 ou 2 fois par an,2013,total_causes,2.49952408713014,5.502988075832576,2.229933956567105,2.7691142176931747,162,Total number of causes supported,Average number of causes supported,59,BC,
710,Fréquence de la fréquentation religieuse,Pas du tout,2013,total_causes,2.221762490812095,2.356627256084661,2.1191414021024038,2.324383579521786,765,Total number of causes supported,Average number of causes supported,59,BC,
711,Fréquence de la fréquentation religieuse,Non indiqué,2013,total_causes,2.417941343831745,6.782762361501284,2.0965009483134884,2.739381739350002,114,Total number of causes supported,Average number of causes supported,59,BC,
712,Statut d'immigration,Né.e au Canada,2013,total_causes,3.022921794644215,2.076056932738456,2.8999192030088463,3.145924386279584,664,Total number of causes supported,Average number of causes supported,10,NL,
713,Statut d'immigration,Naturalisé.e,2013,total_causes,2.7124290432679063,18.357849270329087,1.736477451694567,3.688380634841246,12,Total number of causes supported,Average number of causes supported,10,NL,...
714,Statut d'immigration,Non canadien.ne,2013,total_causes,1.992865919094705,27.262315546984407,0.9280147515722036,3.057717086617207,7,Total number of causes supported,Average number of causes supported,10,NL,...
715,Statut d'immigration,Unknown,2013,total_causes,2.8764364419819946,7.208415933201352,2.470046724152855,3.282826159811134,71,Total number of causes supported,Average number of causes supported,10,NL,
716,Statut d'immigration,Né.e au Canada,2013,total_causes,3.0053059360326064,2.179696444791859,2.876915463861083,3.1336964082041296,698,Total number of causes supported,Average number of causes supported,11,PE,
717,Statut d'immigration,Naturalisé.e,2013,total_causes,2.863864320357256,15.059869346508398,2.018543172799274,3.709185467915237,29,Total number of causes supported,Average number of causes supported,11,PE,
718,Statut d'immigration,Non canadien.ne,2013,total_causes,2.371060939330179,11.594074523050311,1.8322617983787204,2.909860080281637,18,Total number of causes supported,Average number of causes supported,11,PE,
719,Statut d'immigration,Unknown,2013,total_causes,2.418801370355372,10.561324492278604,1.918113946141398,2.9194887945693457,37,Total number of causes supported,Average number of causes supported,11,PE,
720,Statut d'immigration,Né.e au Canada,2013,total_causes,2.7762762643248284,1.9912158607144128,2.6679262148265277,2.8846263138231296,857,Total number of causes supported,Average number of causes supported,12,NS,
721,Statut d'immigration,Naturalisé.e,2013,total_causes,3.7016732497501024,9.157162214347071,3.0373077385621703,4.366038760938034,35,Total number of causes supported,Average number of causes supported,12,NS,
722,Statut d'immigration,Non canadien.ne,2013,total_causes,2.8355643320450805,11.266212625439474,2.2094328522819,3.461695811808261,19,Total number of causes supported,Average number of causes supported,12,NS,
723,Statut d'immigration,Unknown,2013,total_causes,2.2420370399229608,7.32212738327452,1.9202799286290504,2.563794151216871,61,Total number of causes supported,Average number of causes supported,12,NS,
724,Statut d'immigration,Né.e au Canada,2013,total_causes,2.5852457207025323,2.080777178327433,2.479812980287752,2.690678461117313,907,Total number of causes supported,Average number of causes supported,13,NB,
725,Statut d'immigration,Naturalisé.e,2013,total_causes,2.8021523004544626,9.065319485928985,2.3042742945514965,3.3000303063574288,30,Total number of causes supported,Average number of causes supported,13,NB,
726,Statut d'immigration,Non canadien.ne,2013,total_causes,1.8933488719923983,19.684354839535896,1.1628830145064568,2.6238147294783403,12,Total number of causes supported,Average number of causes supported,13,NB,...
727,Statut d'immigration,Unknown,2013,total_causes,2.746269348746445,7.600737880038215,2.3371528665269743,3.1553858309659155,49,Total number of causes supported,Average number of causes supported,13,NB,
728,Statut d'immigration,Né.e au Canada,2013,total_causes,2.420928585710193,1.5073683988235256,2.349404967577813,2.4924522038425736,1817,Total number of causes supported,Average number of causes supported,24,QC,
729,Statut d'immigration,Naturalisé.e,2013,total_causes,2.3324947129114824,5.349354967379667,2.08794329997722,2.5770461258457447,172,Total number of causes supported,Average number of causes supported,24,QC,
730,Statut d'immigration,Non canadien.ne,2013,total_causes,1.877150514444236,7.717445895325172,1.5932143042955385,2.1610867245929337,59,Total number of causes supported,Average number of causes supported,24,QC,
731,Statut d'immigration,Unknown,2013,total_causes,1.860313833532505,5.658177794953861,1.654008290593963,2.066619376471047,132,Total number of causes supported,Average number of causes supported,24,QC,
732,Statut d'immigration,Né.e au Canada,2013,total_causes,2.5973969692747696,1.4673541913667674,2.5226968358741035,2.672097102675436,1856,Total number of causes supported,Average number of causes supported,35,ON,
733,Statut d'immigration,Naturalisé.e,2013,total_causes,2.5604587146186457,3.023007020858424,2.4087519227679293,2.712165506469362,526,Total number of causes supported,Average number of causes supported,35,ON,
734,Statut d'immigration,Non canadien.ne,2013,total_causes,2.2968471079958355,6.4646405787547,2.0058259517322528,2.587868264259418,105,Total number of causes supported,Average number of causes supported,35,ON,
735,Statut d'immigration,Unknown,2013,total_causes,2.4836308020721654,4.298717829547648,2.274376658223545,2.692884945920785,154,Total number of causes supported,Average number of causes supported,35,ON,
736,Statut d'immigration,Né.e au Canada,2013,total_causes,2.559039359711082,1.9667105757337104,2.460396532789215,2.657682186632949,846,Total number of causes supported,Average number of causes supported,46,MB,
737,Statut d'immigration,Naturalisé.e,2013,total_causes,2.899843238016409,6.9996837451141545,2.50201003112943,3.297676444903388,119,Total number of causes supported,Average number of causes supported,46,MB,
738,Statut d'immigration,Non canadien.ne,2013,total_causes,2.4959610792541205,8.58679111526076,2.0758957883744844,2.9160263701337565,42,Total number of causes supported,Average number of causes supported,46,MB,
739,Statut d'immigration,Unknown,2013,total_causes,2.543864016569521,7.206966629231538,2.184533175175684,2.903194857963359,49,Total number of causes supported,Average number of causes supported,46,MB,
740,Statut d'immigration,Né.e au Canada,2013,total_causes,2.668427690935115,2.5490135296289966,2.5351137182298684,2.801741663640361,760,Total number of causes supported,Average number of causes supported,47,SK,
741,Statut d'immigration,Naturalisé.e,2013,total_causes,3.074228475630758,8.892480957413001,2.538422965069315,3.610033986192201,32,Total number of causes supported,Average number of causes supported,47,SK,
742,Statut d'immigration,Non canadien.ne,2013,total_causes,1.6699623331659217,12.677563401166347,1.2550173122352586,2.084907354096585,20,Total number of causes supported,Average number of causes supported,47,SK,
743,Statut d'immigration,Unknown,2013,total_causes,2.626970591855307,10.753851631195,2.073279747348704,3.18066143636191,34,Total number of causes supported,Average number of causes supported,47,SK,
744,Statut d'immigration,Né.e au Canada,2013,total_causes,2.5486266613454824,2.3160065582168228,2.4329371203894103,2.6643162023015545,676,Total number of causes supported,Average number of causes supported,48,AB,
745,Statut d'immigration,Naturalisé.e,2013,total_causes,2.5578157720238823,6.203081242285571,2.246841241240258,2.868790302807507,119,Total number of causes supported,Average number of causes supported,48,AB,
746,Statut d'immigration,Non canadien.ne,2013,total_causes,2.1759393047750333,10.80030154948582,1.7153320760554784,2.636546533494588,35,Total number of causes supported,Average number of causes supported,48,AB,
747,Statut d'immigration,Unknown,2013,total_causes,2.2747402633886025,9.494370684628132,1.851442387200884,2.698038139576321,58,Total number of causes supported,Average number of causes supported,48,AB,
748,Statut d'immigration,Né.e au Canada,2013,total_causes,2.378265600839806,2.071385610147965,2.281711794274548,2.4748194074050645,1014,Total number of causes supported,Average number of causes supported,59,BC,
749,Statut d'immigration,Naturalisé.e,2013,total_causes,2.571147298474161,4.019177210890279,2.368606646368321,2.7736879505800016,285,Total number of causes supported,Average number of causes supported,59,BC,
750,Statut d'immigration,Non canadien.ne,2013,total_causes,2.1021160187665093,7.664272442391436,1.7863424997681467,2.417889537764872,65,Total number of causes supported,Average number of causes supported,59,BC,
751,Statut d'immigration,Unknown,2013,total_causes,2.505883534138019,6.412235424382986,2.1909503439428666,2.8208167243331714,132,Total number of causes supported,Average number of causes supported,59,BC,
752,Immigration status (dcit2),Né.e au Canada,2013,total_causes,3.0362354209188327,2.0548182636362364,2.9139549927778594,3.158515849059806,674,Total number of causes supported,Average number of causes supported,10,NL,
753,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.353132836600821,17.548118310122472,1.543803861528271,3.162461811673371,13,Total number of causes supported,Average number of causes supported,10,NL,...
754,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.3671743973566297,30.809139947918062,0.937760760780222,3.7965880339330376,3,Total number of causes supported,Average number of causes supported,10,NL,...
755,Immigration status (dcit2),Unknown,2013,total_causes,2.7517715784252657,7.686717618387052,2.337198211404453,3.1663449454460784,64,Total number of causes supported,Average number of causes supported,10,NL,
756,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.99698835127901,2.184808415272863,2.8686529402567937,3.125323762301226,698,Total number of causes supported,Average number of causes supported,11,PE,
757,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.6399789838581245,10.561790380172893,2.093484095157277,3.186473872558972,44,Total number of causes supported,Average number of causes supported,11,PE,
758,Immigration status (dcit2),Non canadien.ne,2013,total_causes,3.39357650357947,22.85368860580865,1.873511918449424,4.913641088709516,7,Total number of causes supported,Average number of causes supported,11,PE,...
759,Immigration status (dcit2),Unknown,2013,total_causes,2.4555195264298764,11.151715882476902,1.9188175690241536,2.992221483835599,33,Total number of causes supported,Average number of causes supported,11,PE,
760,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.7737334114537804,1.967186153082214,2.666788957416004,2.880677865491557,868,Total number of causes supported,Average number of causes supported,12,NS,
761,Immigration status (dcit2),Naturalisé.e,2013,total_causes,3.4886841054967888,8.188919220539317,2.9287507690048127,4.048617441988765,45,Total number of causes supported,Average number of causes supported,12,NS,
762,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.5491165982654778,21.02799905926664,1.498520603534526,3.599712592996429,11,Total number of causes supported,Average number of causes supported,12,NS,...
763,Immigration status (dcit2),Unknown,2013,total_causes,2.188362315923106,7.919098966187079,1.8487033453791637,2.528021286467049,48,Total number of causes supported,Average number of causes supported,12,NS,
764,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.600658439105496,2.0807443896235776,2.494598801064724,2.706718077146268,908,Total number of causes supported,Average number of causes supported,13,NB,
765,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.277224555312916,8.950771246933433,1.87772674129278,2.676722369333052,41,Total number of causes supported,Average number of causes supported,13,NB,
766,Immigration status (dcit2),Non canadien.ne,2013,total_causes,1.767315068790855,16.013784197821593,1.2126177800959708,2.322012357485739,7,Total number of causes supported,Average number of causes supported,13,NB,...
767,Immigration status (dcit2),Unknown,2013,total_causes,2.708507751770291,7.618417272243411,2.3040781555289835,3.1129373480115983,42,Total number of causes supported,Average number of causes supported,13,NB,
768,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.4206247411418222,1.5003830186871376,2.349441509752465,2.4918079725311792,1820,Total number of causes supported,Average number of causes supported,24,QC,
769,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.2113391449259088,4.638615041668408,2.010294839240372,2.4123834506114457,210,Total number of causes supported,Average number of causes supported,24,QC,
770,Immigration status (dcit2),Non canadien.ne,2013,total_causes,1.9073158535096344,12.615054354696916,1.4357310131444303,2.3789006938748383,25,Total number of causes supported,Average number of causes supported,24,QC,
771,Immigration status (dcit2),Unknown,2013,total_causes,1.8586507275728343,5.704245614445471,1.6508514208777758,2.066450034267893,125,Total number of causes supported,Average number of causes supported,24,QC,
772,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.5988880791196247,1.4673090202308698,2.5241473628702327,2.6736287953690168,1859,Total number of causes supported,Average number of causes supported,35,ON,
773,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.543081528353967,2.852868159260128,2.400884645457658,2.6852784112502763,580,Total number of causes supported,Average number of causes supported,35,ON,
774,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.204791328731077,7.422800791962862,1.884028977230915,2.52555368023124,67,Total number of causes supported,Average number of causes supported,35,ON,
775,Immigration status (dcit2),Unknown,2013,total_causes,2.46531254524018,4.750419808193019,2.235775879961177,2.6948492105191826,135,Total number of causes supported,Average number of causes supported,35,ON,
776,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.5633919232893585,1.9614506185256104,2.464845587334876,2.6619382592438408,844,Total number of causes supported,Average number of causes supported,46,MB,
777,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.801219212415683,5.903648381280834,2.4770918683689187,3.125346556462447,145,Total number of causes supported,Average number of causes supported,46,MB,
